Time,Value,Temperature,Reading
130.5,1157,83.0F,9.1
130.55,1157,83.0F,9.1
130.6,1157,83.0F,9.1
130.65,1148,83.0F,9.1
130.7,1145,83.0F,9.1
130.75,1139,83.0F,9.1
130.8,1135,83.0F,9.1
130.85,1132,83.0F,9.1
130.9,1126,83.0F,9.1
130.95,1123,83.0F,9.1
131.0,1120,83.0F,9.1
131.05,1117,83.0F,9.1
131.1,1114,83.0F,9.1
131.15,1110,83.0F,9.1
131.2,1109,83.0F,9.1
131.25,1105,83.0F,9.1
131.3,1102,83.0F,9.1
131.35,1100,83.0F,9.1
131.4,1097,83.0F,9.1
131.45,1096,83.0F,9.1
131.5,1093,83.0F,9.1
131.55,1089,83.0F,9.1
131.6,1087,83.0F,9.1
131.65,1083,82.9F,9.1
131.7,1081,82.9F,9.1
131.75,1076,83.0F,9.1
131.8,1072,82.9F,9.1
131.85,1068,82.9F,9.1
131.9,1063,82.9F,9.1
131.95,1060,82.9F,9.1
132.0,1056,82.9F,9.1
132.05,1054,82.9F,9.1
132.1,1051,82.9F,9.1
132.15,1048,82.9F,9.1
132.2,1045,82.9F,9.1
132.25,1039,82.9F,9.1
132.3,1036,82.9F,9.1
132.35,1032,82.9F,9.1
132.4,1029,82.9F,9.1
132.45,1027,82.9F,9.1
132.5,1023,82.9F,9.1
132.55,1021,82.9F,9.1
132.6,1018,82.9F,9.1
132.65,1014,82.9F,9.1
132.7,1010,82.9F,9.1
132.75,1007,82.9F,9.1
132.8,1005,82.9F,9.1
132.85,1002,82.9F,9.1
132.9,999,82.9F,9.1
132.95,997,82.9F,9.1
133.0,992,82.9F,9.1
133.05,990,82.9F,9.1
133.1,986,82.9F,9.1
133.15,983,82.9F,9.1
133.2,981,82.9F,9.1
133.25,979,82.9F,9.1
133.3,976,82.9F,9.1
133.35,971,82.9F,9.1
133.4,969,82.9F,9.1
133.45,966,82.9F,9.1
133.5,963,82.9F,9.1
133.55,961,82.9F,9.1
133.6,959,82.9F,9.1
133.65,956,82.9F,9.1
133.7,954,82.8F,9.1
133.75,951,82.9F,9.1
133.8,949,82.8F,9.1
133.85,947,82.8F,9.1
133.9,944,82.8F,9.1
133.95,942,82.8F,9.1
134.0,939,82.8F,9.1
134.05,935,82.8F,9.1
134.1,932,82.8F,9.1
134.15,930,82.8F,9.1
134.2,927,82.8F,9.1
134.25,924,82.8F,9.1
134.3,922,82.8F,9.1
134.35,919,82.8F,9.1
134.4,917,82.8F,9.1
134.45,914,82.8F,9.1
134.5,910,82.8F,9.1
134.55,908,82.8F,9.1
134.6,904,82.8F,9.1
134.65,900,82.8F,9.1
134.7,864,82.8F,8.7
134.75,697,82.8F,8.2
134.8,962,82.8F,8.1
134.85,892,82.8F,7.8
134.9,889,82.8F,7.4
134.95,886,82.8F,6.9
135.0,887,82.8F,6.4
135.05,882,82.8F,6.0
135.1,885,82.7F,5.9
135.15,881,82.7F,5.3
135.2,887,82.7F,5.6
135.25,886,82.7F,5.3
135.3,886,82.7F,4.9
135.35,886,82.7F,4.7
135.4,889,82.7F,4.6
135.45,892,82.7F,4.6
135.5,888,82.7F,4.5
135.55,883,82.7F,4.4
135.6,873,82.7F,4.4
135.65,867,82.7F,4.4
135.7,859,82.6F,8.5
135.75,851,82.6F,8.6
135.8,839,82.6F,8.6
135.85,835,82.6F,8.7
135.9,833,82.6F,8.7
135.95,834,82.6F,8.7
136.0,839,82.6F,8.7
136.05,839,82.6F,8.8
136.1,831,82.6F,8.8
136.15,825,82.6F,8.8
136.2,820,82.6F,8.8
136.25,817,82.6F,8.8
136.3,824,82.6F,8.8
136.35,822,82.6F,8.9
136.4,824,82.6F,8.9
136.45,817,82.6F,8.9
136.5,808,82.6F,8.9
136.55,802,82.6F,8.9
136.6,800,82.6F,8.9
136.65,795,82.6F,8.9
136.7,797,82.5F,8.9
136.75,798,82.6F,8.9
136.8,796,82.5F,8.9
136.85,790,82.5F,8.9
136.9,787,82.5F,8.9
136.95,788,82.5F,8.9
137.0,775,82.5F,8.9
137.05,779,82.5F,8.9
137.1,771,82.5F,8.9
137.15,769,82.5F,8.9
137.2,763,82.5F,8.9
137.25,757,82.5F,9.0
137.3,753,82.5F,8.9
137.35,752,82.5F,9.0
137.4,749,82.5F,9.0
137.45,748,82.4F,9.0
137.5,746,82.4F,9.0
137.55,746,82.4F,9.0
137.6,744,82.4F,9.0
137.65,742,82.4F,9.0
137.7,742,82.4F,9.0
137.75,741,82.4F,9.0
137.8,740,82.4F,9.0
137.85,738,82.4F,9.0
137.9,738,82.4F,9.0
137.95,736,82.4F,9.0
138.0,734,82.4F,9.0
138.05,735,82.4F,9.0
138.1,736,82.4F,9.0
138.15,735,82.4F,9.0
138.2,733,82.4F,9.0
138.25,731,82.4F,9.0
138.3,727,82.4F,9.0
138.35,728,82.4F,9.0
138.4,727,82.4F,9.0
138.45,726,82.4F,9.0
138.5,724,82.4F,9.0
138.55,722,82.4F,9.0
138.6,720,82.4F,9.0
138.65,719,82.4F,9.0
138.7,718,82.4F,9.0
138.75,716,82.4F,9.0
138.8,718,82.4F,9.0
138.85,717,82.4F,9.0
138.9,716,82.4F,9.0
138.95,715,82.4F,9.0
139.0,714,82.4F,9.0
139.05,712,82.4F,9.0
139.1,709,82.4F,9.0
139.15,708,82.4F,9.0
139.2,705,82.4F,9.0
139.25,705,82.4F,9.0
139.3,705,82.4F,9.0
139.35,704,82.4F,9.0
139.4,702,82.4F,9.0
139.45,699,82.4F,9.0
139.5,699,82.3F,9.0
139.55,698,82.4F,9.0
139.6,696,82.4F,9.0
139.65,694,82.4F,9.0
139.7,692,82.4F,9.0
139.75,691,82.3F,9.0
139.8,690,82.3F,9.0
139.85,688,82.4F,9.0
139.9,686,82.3F,9.0
139.95,686,82.3F,9.0
140.0,683,82.3F,9.0
140.05,682,82.3F,9.0
140.1,681,82.3F,9.1
140.15,680,82.3F,9.0
140.2,679,82.3F,9.0
140.25,679,82.3F,9.0
140.3,678,82.3F,9.0
140.35,676,82.3F,9.1
140.4,674,82.3F,9.1
140.45,674,82.3F,9.1
140.5,673,82.3F,9.1
140.55,671,82.3F,9.1
140.6,670,82.3F,9.1
140.65,668,82.3F,9.1
140.7,667,82.3F,9.1
140.75,667,82.3F,9.1
140.8,665,82.3F,9.1
140.85,664,82.3F,9.1
140.9,661,82.3F,9.1
140.95,660,82.3F,9.1
141.0,659,82.3F,9.1
141.05,659,82.3F,9.1
141.1,658,82.3F,9.1
141.15,657,82.3F,9.1
141.2,654,82.3F,9.1
141.25,653,82.3F,9.1
141.3,652,82.3F,9.1
141.35,651,82.3F,9.1
141.4,650,82.3F,9.1
141.45,649,82.3F,9.1
141.5,647,82.3F,9.1
141.55,647,82.3F,9.1
141.6,645,82.3F,9.1
141.65,646,82.3F,9.1
141.7,643,82.3F,9.1
141.75,644,82.3F,9.1
141.8,643,82.3F,9.1
141.85,641,82.3F,9.1
141.9,639,82.3F,9.1
141.95,639,82.3F,9.1
142.0,639,82.3F,9.1
142.05,637,82.3F,9.1
142.1,636,82.3F,9.1
142.15,635,82.3F,9.1
142.2,633,82.3F,9.1
142.25,632,82.3F,9.1
142.3,630,82.3F,9.1
142.35,630,82.3F,9.1
142.4,627,82.3F,9.1
142.45,626,82.3F,9.1
142.5,623,82.3F,9.1
142.55,620,82.3F,9.1
142.6,620,82.3F,9.1
142.65,619,82.2F,9.1
142.7,618,82.2F,9.1
142.75,616,82.2F,9.1
142.8,615,82.2F,9.1
142.85,614,82.2F,9.1
142.9,614,82.2F,9.1
142.95,612,82.2F,9.1
143.0,610,82.2F,9.1
143.05,609,82.2F,9.1
143.1,607,82.2F,9.1
143.15,607,82.2F,9.1
143.2,605,82.2F,9.1
143.25,606,82.2F,9.1
143.3,604,82.2F,9.1
143.35,602,82.2F,9.1
143.4,601,82.2F,9.1
143.45,598,82.2F,9.1
143.5,598,82.2F,9.1
143.55,597,82.2F,9.1
143.6,597,82.2F,9.1
143.65,594,82.2F,9.1
143.7,592,82.2F,9.1
143.75,592,82.2F,9.1
143.8,590,82.2F,9.1
143.85,589,82.2F,9.1
143.9,587,82.2F,9.1
143.95,587,82.2F,9.1
144.0,586,82.2F,9.1
144.05,584,82.2F,9.1
144.1,583,82.2F,9.1
144.15,582,82.2F,9.1
144.2,581,82.2F,9.1
144.25,581,82.2F,9.1
144.3,578,82.1F,9.1
144.35,578,82.2F,9.1
144.4,577,82.1F,9.1
144.45,574,82.2F,9.1
144.5,576,82.1F,9.1
144.55,572,82.2F,9.1
144.6,571,82.1F,9.1
144.65,570,82.1F,9.1
144.7,569,82.1F,9.1
144.75,567,82.1F,9.1
144.8,565,82.1F,9.1
144.85,563,82.1F,9.1
144.9,565,82.1F,9.1
144.95,564,82.1F,9.1
145.0,560,82.1F,9.1
145.05,559,82.1F,9.1
145.1,558,82.1F,9.1
145.15,556,82.1F,9.1
145.2,556,82.1F,9.1
145.25,556,82.1F,9.1
145.3,553,82.1F,9.1
145.35,551,82.1F,9.1
145.4,549,82.1F,9.1
145.45,548,82.1F,9.1
145.5,546,82.1F,9.1
145.55,544,82.1F,9.1
145.6,543,82.1F,9.1
145.65,544,82.1F,9.1
145.7,542,82.1F,9.1
145.75,540,82.1F,9.1
145.8,539,82.1F,9.1
145.85,538,82.1F,9.1
145.9,538,82.1F,9.1
145.95,536,82.1F,9.1
146.0,535,82.0F,9.1
146.05,533,82.1F,9.1
146.1,533,82.0F,9.1
146.15,532,82.1F,9.1
146.2,531,82.0F,9.1
146.25,529,82.0F,9.1
146.3,527,82.0F,9.1
146.35,525,82.0F,9.1
146.4,525,82.0F,9.1
146.45,524,82.0F,9.1
146.5,521,82.0F,9.1
146.55,521,82.0F,9.1
146.6,520,82.0F,9.1
146.65,519,82.0F,9.1
146.7,515,82.0F,9.1
146.75,516,82.0F,9.1
146.8,514,82.0F,9.1
146.85,513,82.0F,9.1
146.9,512,82.0F,9.1
146.95,510,82.0F,9.1
147.0,509,82.0F,9.1
147.05,506,82.0F,9.1
147.1,506,82.0F,9.1
147.15,504,82.0F,9.1
147.2,503,82.0F,9.1
147.25,502,82.0F,9.1
147.3,501,82.0F,9.1
147.35,500,82.0F,9.1
147.4,499,82.0F,9.1
147.45,496,82.0F,9.1
147.5,495,82.0F,9.1
147.55,495,82.0F,9.1
147.6,493,82.0F,9.1
147.65,491,82.0F,9.1
147.7,491,82.0F,9.1
147.75,491,82.0F,9.1
147.8,490,82.0F,9.1
147.85,488,82.0F,9.1
147.9,486,82.0F,9.1
147.95,485,82.0F,9.1
148.0,483,82.0F,9.1
148.05,482,82.0F,9.1
148.1,480,82.0F,9.1
148.15,479,82.0F,9.1
148.2,478,82.0F,9.1
148.25,476,82.0F,9.1
148.3,474,82.0F,9.1
148.35,474,82.0F,9.1
148.4,474,82.0F,9.1
148.45,471,82.0F,9.1
148.5,469,82.0F,9.1
148.55,469,82.0F,9.1
148.6,468,81.9F,9.1
148.65,467,81.9F,9.1
148.7,465,81.9F,9.1
148.75,464,81.9F,9.1
148.8,463,81.9F,9.1
148.85,462,81.9F,9.1
148.9,460,81.9F,9.1
148.95,459,81.9F,9.1
149.0,458,81.9F,9.1
149.05,458,81.9F,9.1
149.1,455,81.9F,9.1
149.15,455,81.9F,9.1
149.2,453,81.9F,9.1
149.25,452,81.9F,9.1
149.3,452,81.9F,9.1
149.35,450,81.9F,9.1
149.4,449,81.9F,9.1
149.45,449,81.9F,9.1
149.5,446,81.9F,9.1
149.55,445,81.9F,9.1
149.6,444,81.9F,9.1
149.65,443,81.9F,9.1
149.7,442,81.9F,9.1
149.75,441,81.9F,9.1
149.8,439,81.9F,9.1
149.85,437,81.9F,9.1
149.9,436,81.9F,9.1
149.95,435,81.9F,9.1
150.0,433,81.9F,9.1
150.05,433,81.9F,9.1
150.1,430,81.9F,9.1
150.15,430,81.9F,9.1
150.2,429,81.9F,9.1
150.25,428,81.9F,9.1
150.3,425,81.9F,9.1
150.35,424,81.9F,9.1
150.4,424,81.9F,9.1
150.45,423,81.9F,9.1
150.5,421,81.9F,9.1
150.55,421,81.8F,9.1
150.6,418,81.9F,9.1
150.65,417,81.8F,9.1
150.7,415,81.8F,9.1
150.75,415,81.8F,9.1
150.8,414,81.8F,9.1
150.85,412,81.8F,9.1
150.9,410,81.8F,9.1
150.95,408,81.8F,9.1
151.0,408,81.8F,9.1
151.05,407,81.8F,9.1
151.1,405,81.8F,9.1
151.15,404,81.8F,9.1
151.2,404,81.8F,9.1
151.25,402,81.8F,9.1
151.3,400,81.8F,9.1
151.35,399,81.8F,9.1
151.4,398,81.8F,9.1
151.45,398,81.8F,9.1
151.5,395,81.8F,9.1
151.55,395,81.8F,9.1
151.6,392,81.8F,9.1
151.65,392,81.8F,9.1
151.7,390,81.8F,9.1
151.75,391,81.8F,9.1
151.8,388,81.8F,9.1
151.85,387,81.8F,9.1
151.9,386,81.8F,9.1
151.95,384,81.8F,9.1
152.0,383,81.8F,9.1
152.05,381,81.8F,9.1
152.1,381,81.8F,9.1
152.15,378,81.8F,9.1
152.2,378,81.8F,9.1
152.25,376,81.8F,9.1
152.3,375,81.8F,9.1
152.35,374,81.8F,9.1
152.4,372,81.7F,9.1
152.45,372,81.7F,9.1
152.5,371,81.7F,9.1
152.55,368,81.7F,9.1
152.6,368,81.7F,9.1
152.65,367,81.7F,9.1
152.7,366,81.7F,9.1
152.75,364,81.7F,9.1
152.8,363,81.7F,9.1
152.85,361,81.7F,9.1
152.9,360,81.7F,9.1
152.95,358,81.7F,9.1
153.0,358,81.7F,9.1
153.05,355,81.7F,9.1
153.1,354,81.7F,9.1
153.15,352,81.7F,9.1
153.2,350,81.7F,9.1
153.25,350,81.7F,9.1
153.3,348,81.7F,9.1
153.35,346,81.7F,9.1
153.4,345,81.7F,9.1
153.45,343,81.7F,9.1
153.5,341,81.7F,9.1
153.55,341,81.7F,9.1
153.6,340,81.7F,9.1
153.65,338,81.7F,9.1
153.7,338,81.7F,9.1
153.75,335,81.7F,9.1
153.8,334,81.7F,9.1
153.85,334,81.7F,9.1
153.9,333,81.7F,9.1
153.95,333,81.7F,9.1
154.0,329,81.7F,9.1
154.05,328,81.7F,9.1
154.1,327,81.7F,9.1
154.15,326,81.7F,9.1
154.2,325,81.6F,9.1
154.25,324,81.6F,9.1
154.3,322,81.7F,9.1
154.35,322,81.6F,9.1
154.4,320,81.6F,9.1
154.45,319,81.6F,9.1
154.5,318,81.6F,9.1
154.55,316,81.6F,9.1
154.6,315,81.6F,9.1
154.65,316,81.6F,9.1
154.7,313,81.6F,9.1
154.75,310,81.6F,9.1
154.8,308,81.6F,9.1
154.85,308,81.6F,9.1
154.9,306,81.6F,9.1
154.95,304,81.6F,9.1
155.0,303,81.6F,9.1
155.05,302,81.6F,9.1
155.1,301,81.6F,9.1
155.15,298,81.6F,9.1
155.2,297,81.6F,9.1
155.25,298,81.6F,9.1
155.3,296,81.6F,9.1
155.35,294,81.6F,9.1
155.4,293,81.6F,9.1
155.45,292,81.6F,9.1
155.5,290,81.6F,9.1
155.55,289,81.6F,9.1
155.6,287,81.6F,9.1
155.65,286,81.6F,9.1
155.7,285,81.6F,9.1
155.75,284,81.6F,9.1
155.8,285,81.6F,9.1
155.85,282,81.6F,9.1
155.9,280,81.6F,9.1
155.95,278,81.6F,9.1
156.0,277,81.6F,9.1
156.05,276,81.6F,9.1
156.1,275,81.5F,9.1
156.15,273,81.5F,9.1
156.2,272,81.5F,9.1
156.25,271,81.5F,9.1
156.3,269,81.5F,9.1
156.35,268,81.5F,9.1
156.4,267,81.5F,9.1
156.45,265,81.5F,9.1
156.5,264,81.5F,9.1
156.55,262,81.5F,9.1
156.6,262,81.5F,9.1
156.65,260,81.5F,9.1
156.7,259,81.5F,9.1
156.75,258,81.5F,9.1
156.8,258,81.5F,9.1
156.85,256,81.5F,9.1
156.9,253,81.5F,9.1
156.95,252,81.5F,9.1
157.0,252,81.5F,9.1
157.05,252,81.5F,9.1
157.1,250,81.5F,9.1
157.15,248,81.5F,9.1
157.2,247,81.5F,9.1
157.25,245,81.5F,9.1
157.3,244,81.5F,9.1
157.35,243,81.5F,9.1
157.4,241,81.5F,9.1
157.45,239,81.5F,9.1
157.5,239,81.5F,9.1
157.55,236,81.5F,9.1
157.6,236,81.5F,9.1
157.65,236,81.5F,9.1
157.7,232,81.5F,9.1
157.75,231,81.5F,9.1
157.8,230,81.5F,9.1
157.85,228,81.4F,9.1
157.9,227,81.5F,9.1
157.95,227,81.4F,9.1
158.0,227,81.4F,9.1
158.05,224,81.4F,9.1
158.1,223,81.4F,9.1
158.15,222,81.4F,9.1
158.2,221,81.4F,9.1
158.25,220,81.4F,9.1
158.3,218,81.4F,9.1
158.35,217,81.4F,9.1
158.4,217,81.4F,9.1
158.45,215,81.4F,9.1
158.5,212,81.4F,9.1
158.55,213,81.4F,9.1
158.6,213,81.4F,9.1
158.65,210,81.4F,9.1
158.7,208,81.4F,9.1
158.75,207,81.4F,9.1
158.8,206,81.4F,9.1
158.85,205,81.4F,9.1
158.9,205,81.4F,9.1
158.95,203,81.4F,9.1
159.0,202,81.4F,9.1
159.05,201,81.4F,9.1
159.1,200,81.4F,9.1
159.15,199,81.4F,9.1
159.2,197,81.4F,9.1
159.25,194,81.4F,9.1
159.3,192,81.4F,9.1
159.35,191,81.4F,9.1
159.4,190,81.4F,9.1
159.45,190,81.4F,9.1
159.5,189,81.4F,9.1
159.55,187,81.4F,9.1
159.6,184,81.4F,9.1
159.65,184,81.4F,9.1
159.7,182,81.4F,9.1
159.75,181,81.4F,9.1
159.8,181,81.4F,9.1
159.85,178,81.4F,9.1
159.9,177,81.4F,9.1
159.95,176,81.4F,9.1
160.0,174,81.4F,9.1
160.05,174,81.4F,9.1
160.1,174,81.3F,9.1
160.15,172,81.3F,9.1
160.2,170,81.3F,9.1
160.25,170,81.3F,9.1
160.3,169,81.3F,9.1
160.35,168,81.3F,9.1
160.4,166,81.3F,9.1
160.45,164,81.3F,9.1
160.5,164,81.3F,9.1
160.55,162,81.3F,9.1
160.6,159,81.3F,9.1
160.65,159,81.3F,9.1
160.7,159,81.3F,9.1
160.75,156,81.3F,9.1
160.8,156,81.3F,9.1
160.85,154,81.3F,9.1
160.9,154,81.3F,9.1
160.95,153,81.3F,9.1
161.0,152,81.3F,9.1
161.05,150,81.3F,9.1
161.1,148,81.3F,9.1
161.15,149,81.3F,9.1
161.2,147,81.3F,9.1
161.25,147,81.3F,9.1
161.3,145,81.3F,9.1
161.35,143,81.3F,9.1
161.4,142,81.3F,9.1
161.45,142,81.3F,9.1
161.5,141,81.3F,9.1
161.55,140,81.3F,9.1
161.6,138,81.3F,9.1
161.65,137,81.3F,9.1
161.7,137,81.3F,9.1
161.75,134,81.3F,9.1
161.8,134,81.3F,9.1
161.85,133,81.2F,9.1
161.9,130,81.3F,9.1
161.95,130,81.2F,9.1
162.0,128,81.3F,9.1
162.05,127,81.3F,9.1
162.1,126,81.2F,9.1
162.15,125,81.2F,9.1
162.2,123,81.2F,9.1
162.25,122,81.2F,9.1
162.3,120,81.2F,9.1
162.35,118,81.2F,9.1
162.4,117,81.2F,9.1
162.45,116,81.2F,9.1
162.5,114,81.2F,9.1
162.55,115,81.2F,9.1
162.6,113,81.2F,9.1
162.65,112,81.2F,9.1
162.7,111,81.2F,9.1
162.75,110,81.2F,9.1
162.8,110,81.2F,9.1
162.85,108,81.2F,9.1
162.9,107,81.2F,9.1
162.95,107,81.2F,9.1
163.0,106,81.2F,9.1
163.05,103,81.2F,9.1
163.1,103,81.2F,9.1
163.15,102,81.2F,9.1
163.2,101,81.2F,9.1
163.25,100,81.2F,9.1
163.3,97,81.2F,9.1
163.35,97,81.2F,9.1
163.4,95,81.2F,9.1
163.45,94,81.2F,9.1
163.5,93,81.2F,9.1
163.55,93,81.2F,9.1
163.6,91,81.2F,9.1
163.65,89,81.2F,9.1
163.7,88,81.2F,9.1
163.75,85,81.2F,9.1
163.8,85,81.2F,9.1
163.85,83,81.2F,9.1
163.9,84,81.2F,9.1
163.95,80,81.2F,9.1
164.0,79,81.2F,9.1
164.05,76,81.1F,9.1
164.1,76,81.2F,9.1
164.15,75,81.2F,9.1
164.2,73,81.2F,9.1
164.25,71,81.1F,9.1
164.3,70,81.2F,9.1
164.35,69,81.1F,9.1
164.4,68,81.1F,9.1
164.45,67,81.1F,9.1
164.5,65,81.1F,9.1
164.55,64,81.1F,9.1
164.6,63,81.1F,9.1
164.65,61,81.1F,9.1
164.7,60,81.1F,9.1
164.75,60,81.1F,9.1
164.8,58,81.1F,9.1
164.85,57,81.1F,9.1
164.9,55,81.1F,9.1
164.95,55,81.1F,9.1
165.0,53,81.1F,9.1
165.05,52,81.1F,9.1
165.1,51,81.1F,9.1
165.15,50,81.1F,9.1
165.2,49,81.1F,9.1
165.25,46,81.1F,9.1
165.3,46,81.1F,9.1
165.35,46,81.1F,9.1
165.4,43,81.1F,9.1
165.45,43,81.1F,9.1
165.5,41,81.1F,9.1
165.55,41,81.1F,9.1
165.6,39,81.1F,9.1
165.65,36,81.1F,9.1
165.7,35,81.1F,9.1
165.75,36,81.1F,9.1
165.8,34,81.0F,9.1
165.85,33,81.1F,9.1
165.9,32,81.0F,9.1
165.95,31,81.0F,9.1
166.0,29,81.0F,9.1
166.05,28,81.0F,9.1
166.1,26,81.0F,9.1
166.15,26,81.0F,9.1
166.2,25,81.0F,9.1
166.25,24,81.0F,9.1
166.3,22,81.0F,9.1
166.35,21,81.0F,9.1
166.4,21,81.0F,9.1
166.45,18,81.0F,9.1
166.5,17,81.0F,9.1
166.55,16,81.0F,9.1
166.6,16,81.0F,9.1
166.65,15,81.0F,9.1
166.7,14,81.0F,9.1
166.75,12,81.0F,9.1
166.8,13,81.0F,9.1
166.85,11,81.0F,9.1
166.9,10,81.0F,9.1
166.95,8,81.0F,9.1
167.0,7,81.0F,9.1
167.05,6,81.0F,9.1
167.1,4,80.9F,9.1
167.15,2,80.9F,9.1
167.2,3,81.0F,9.1
167.25,0,81.0F,9.1
167.3,-1,81.0F,9.1
167.35,0,80.9F,9.1
167.4,-1,80.9F,9.1
167.45,-1,80.9F,9.1
167.5,-3,80.9F,9.1
167.55,-3,80.9F,9.1
167.6,-4,80.9F,9.1
167.65,-3,80.9F,9.1
167.7,-4,80.9F,9.1
167.75,-3,80.9F,9.1
167.8,-4,80.9F,9.1
167.85,-4,80.9F,9.1
167.9,-4,80.9F,9.1
167.95,-4,80.9F,9.1
168.0,-3,80.9F,9.1
168.05,-5,80.9F,9.1
168.1,-5,80.9F,9.1
168.15,-5,80.9F,9.1
168.2,-4,80.9F,9.1
168.25,-4,80.9F,9.1
168.3,-5,80.9F,9.1
168.35,-3,80.9F,9.1
168.4,-5,80.9F,9.1
168.45,-5,80.9F,9.1
168.5,-4,80.9F,9.1
168.55,-5,80.9F,9.1
168.6,-4,80.9F,9.1
168.65,-5,80.9F,9.1
168.7,-4,80.9F,9.1
168.75,-3,80.9F,9.1
168.8,-5,80.9F,9.1
168.85,-4,80.9F,9.1
168.9,-4,80.9F,9.1
168.95,-5,80.9F,9.1
169.0,-4,80.9F,9.1
169.05,-4,80.9F,9.1
169.1,-4,80.9F,9.1
169.15,-3,80.9F,9.1
169.2,-4,80.9F,9.1
169.25,-4,80.9F,9.1
169.3,-5,80.8F,9.1
169.35,-4,80.8F,9.1
169.4,-4,80.9F,9.1
169.45,-4,80.9F,9.1
169.5,-6,80.9F,9.1
169.55,-5,80.8F,9.1
169.6,-4,80.8F,9.1
169.65,-4,80.8F,9.1
169.7,-4,80.8F,9.1
169.75,-5,80.8F,9.1
169.8,-4,80.8F,9.1
169.85,-5,80.8F,9.1
169.9,-5,80.8F,9.1
169.95,-4,80.8F,9.1
170.0,-4,80.8F,9.1
170.05,-4,80.8F,9.1
170.1,-5,80.8F,9.1
170.15,-5,80.8F,9.1
170.2,-5,80.8F,9.1
170.25,-4,80.8F,9.1
170.3,-4,80.8F,9.1
170.35,-3,80.8F,9.1
170.4,-5,80.8F,9.1
170.45,-3,80.8F,9.1
170.5,-4,80.8F,9.1
170.55,-5,80.8F,9.1
170.6,-5,80.8F,9.1
170.65,-5,80.8F,9.1
170.7,-5,80.8F,9.1
170.75,-3,80.8F,9.1
170.8,-5,80.8F,9.1
170.85,-5,80.8F,9.1
170.9,-5,80.8F,9.1
170.95,-4,80.8F,9.1
171.0,-5,80.8F,9.1
171.05,-4,80.8F,9.1
171.1,-4,80.8F,9.1
171.15,-4,80.8F,9.1
171.2,-4,80.8F,9.1
171.25,-5,80.8F,9.1
171.3,-5,80.8F,9.1
171.35,-5,80.8F,9.1
171.4,-4,80.8F,9.1
171.45,-5,80.8F,9.1
171.5,-5,80.8F,9.1
171.55,-5,80.8F,9.1
171.6,-4,80.7F,9.1
171.65,-4,80.7F,9.1
171.7,-3,80.7F,9.1
171.75,-4,80.7F,9.1
171.8,-4,80.7F,9.1
171.85,-4,80.7F,9.1
171.9,-4,80.7F,9.1
171.95,-4,80.7F,9.1
172.0,-4,80.7F,9.1
172.05,-6,80.7F,9.1
172.1,-4,80.7F,9.1
172.15,-5,80.7F,9.1
172.2,-4,80.7F,9.1
172.25,-4,80.7F,9.1
172.3,-3,80.7F,9.1
172.35,-4,80.7F,9.1
172.4,-4,80.7F,9.1
172.45,-5,80.7F,9.1
172.5,-3,80.7F,9.1
172.55,-4,80.7F,9.1
172.6,-4,80.7F,9.1
172.65,-2,80.7F,9.1
172.7,-5,80.7F,9.1
172.75,-4,80.7F,9.1
172.8,-4,80.7F,9.1
172.85,-4,80.7F,9.1
172.9,-3,80.7F,9.1
172.95,-5,80.7F,9.1
173.0,-4,80.7F,9.1
173.05,-6,80.7F,9.1
173.1,-5,80.7F,9.1
173.15,-5,80.7F,9.1
173.2,-5,80.7F,9.1
173.25,-5,80.7F,9.1
173.3,-6,80.7F,9.1
173.35,-4,80.7F,9.1
173.4,-4,80.7F,9.1
173.45,-5,80.7F,9.1
173.5,-5,80.7F,9.1
173.55,-4,80.7F,9.1
173.6,-4,80.7F,9.1
173.65,-4,80.7F,9.1
173.7,-4,80.7F,9.1
173.75,-6,80.7F,9.1
173.8,-5,80.7F,9.1
173.85,-5,80.7F,9.1
173.9,-5,80.7F,9.1
173.95,-5,80.7F,9.1
174.0,-5,80.7F,9.1
174.05,-4,80.6F,9.1
174.1,-4,80.6F,9.1
174.15,-4,80.6F,9.1
174.2,-5,80.6F,9.1
174.25,-4,80.6F,9.1
174.3,-4,80.6F,9.1
174.35,-4,80.6F,9.1
174.4,-4,80.6F,9.1
174.45,-4,80.6F,9.1
174.5,-4,80.6F,9.1
174.55,-5,80.6F,9.1
174.6,-3,80.6F,9.1
174.65,-5,80.6F,9.1
174.7,-5,80.6F,9.1
174.75,-5,80.6F,9.1
174.8,-5,80.6F,9.1
174.85,-4,80.6F,9.1
174.9,-4,80.6F,9.1
174.95,-3,80.6F,9.1
175.0,-5,80.6F,9.1
175.05,-5,80.6F,9.1
175.1,-5,80.6F,9.1
175.15,-3,80.6F,9.1
175.2,-5,80.6F,9.1
175.25,-5,80.6F,9.1
175.3,-5,80.6F,9.1
175.35,-4,80.6F,9.1
175.4,-3,80.6F,9.1
175.45,-4,80.6F,9.1
175.5,-5,80.6F,9.1
175.55,-4,80.6F,9.1
