time,state,state_name,acceleration,altitude,height,speed
19.41,5,   coast,-9.75,4159.59,2862.81,51
19.42,5,   coast,-9.75,4159.59,2862.81,50.9
19.43,5,   coast,-9.75,4160.48,2863.69,50.8
19.44,5,   coast,-9.75,4161.11,2864.33,50.7
19.45,5,   coast,-9.75,4161.87,2865.09,50.61
19.46,5,   coast,-9.74,4162.25,2865.47,50.51
19.47,5,   coast,-9.74,4162.12,2865.34,50.41
19.48,5,   coast,-9.74,4162.12,2865.34,50.31
19.49,5,   coast,-9.74,4162.88,2866.1,50.22
19.5,5,   coast,-9.74,4163.26,2866.48,50.12
19.51,5,   coast,-9.74,4164.02,2867.24,50.02
19.52,5,   coast,-9.73,4164.91,2868.13,49.92
19.53,5,   coast,-9.73,4164.66,2867.87,49.83
19.54,5,   coast,-9.73,4165.8,2869.01,49.73
19.55,5,   coast,-9.73,4166.56,2869.77,49.63
19.56,5,   coast,-9.73,4166.43,2869.65,49.54
19.57,5,   coast,-9.73,4166.94,2870.15,49.44
19.58,5,   coast,-9.73,4167.44,2870.66,49.34
19.59,5,   coast,-9.73,4167.44,2870.66,49.25
19.6,5,   coast,-9.73,4167.32,2870.53,49.15
19.61,5,   coast,-9.73,4168.2,2871.42,49.05
19.62,5,   coast,-9.73,4168.58,2871.8,48.96
19.63,5,   coast,-9.72,4170.1,2873.32,48.86
19.64,5,   coast,-9.72,4169.34,2872.56,48.76
19.65,5,   coast,-9.72,4169.98,2873.2,48.67
19.66,5,   coast,-9.72,4171.12,2874.34,48.57
19.67,5,   coast,-9.72,4170.99,2874.21,48.47
19.68,5,   coast,-9.72,4171.25,2874.46,48.37
19.69,5,   coast,-9.72,4171.37,2874.59,48.28
19.7,5,   coast,-9.72,4171.37,2874.59,48.18
19.71,5,   coast,-9.72,4172.13,2875.35,48.08
19.72,5,   coast,-9.72,4173.4,2876.62,47.99
19.73,5,   coast,-9.72,4173.78,2877,47.89
19.74,5,   coast,-9.72,4174.03,2877.25,47.79
19.75,5,   coast,-9.72,4174.03,2877.25,47.7
19.76,5,   coast,-9.72,4176.06,2879.28,47.6
19.77,5,   coast,-9.72,4175.81,2879.03,47.5
19.78,5,   coast,-9.72,4175.94,2879.15,47.4
19.79,5,   coast,-9.72,4177.59,2880.8,47.31
19.8,5,   coast,-9.72,4177.08,2880.3,47.21
19.81,5,   coast,-9.72,4177.08,2880.3,47.11
19.82,5,   coast,-9.72,4178.73,2881.94,47.01
19.83,5,   coast,-9.72,4178.85,2882.07,46.92
19.84,5,   coast,-9.72,4179.74,2882.96,46.82
19.85,5,   coast,-9.72,4179.49,2882.71,46.72
19.86,5,   coast,-9.72,4179.49,2882.71,46.62
19.87,5,   coast,-9.72,4180.5,2883.72,46.53
19.88,5,   coast,-9.72,4181.39,2884.61,46.43
19.89,5,   coast,-9.72,4181.65,2884.86,46.33
19.9,5,   coast,-9.72,4182.15,2885.37,46.23
19.91,5,   coast,-9.72,4183.17,2886.39,46.13
19.92,5,   coast,-9.72,4183.17,2886.39,46.04
19.93,5,   coast,-9.72,4182.79,2886.01,45.94
19.94,5,   coast,-9.72,4183.3,2886.51,45.84
19.95,5,   coast,-9.72,4184.44,2887.66,45.74
19.96,5,   coast,-9.72,4185.07,2888.29,45.65
19.97,5,   coast,-9.71,4185.45,2888.67,45.55
19.98,5,   coast,-9.71,4186.47,2889.69,45.45
19.99,5,   coast,-9.71,4187.36,2890.58,45.36
20,5,   coast,-9.71,4186.72,2889.94,45.26
20.01,5,   coast,-9.71,4187.1,2890.32,45.16
20.02,5,   coast,-9.7,4187.99,2891.21,45.06
20.03,5,   coast,-9.7,4187.99,2891.21,44.97
20.04,5,   coast,-9.7,4188.37,2891.59,44.87
20.05,5,   coast,-9.7,4189.64,2892.86,44.77
20.06,5,   coast,-9.7,4190.28,2893.5,44.67
20.07,5,   coast,-9.69,4190.79,2894,44.58
20.08,5,   coast,-9.69,4190.79,2894,44.48
20.09,5,   coast,-9.69,4191.3,2894.51,44.38
20.1,5,   coast,-9.68,4192.06,2895.27,44.29
20.11,5,   coast,-9.68,4191.93,2895.15,44.19
20.12,5,   coast,-9.68,4192.57,2895.78,44.09
20.13,5,   coast,-9.68,4192.31,2895.53,44
20.14,5,   coast,-9.67,4192.31,2895.53,43.9
20.15,5,   coast,-9.67,4194.6,2897.82,43.8
20.16,5,   coast,-9.67,4193.96,2897.18,43.7
20.17,5,   coast,-9.66,4195.23,2898.45,43.61
20.18,5,   coast,-9.66,4195.11,2898.32,43.51
20.19,5,   coast,-9.66,4196.51,2899.72,43.41
20.2,5,   coast,-9.65,4196.76,2899.98,43.32
20.21,5,   coast,-9.65,4197.14,2900.36,43.22
20.22,5,   coast,-9.65,4197.52,2900.74,43.13
20.23,5,   coast,-9.65,4198.16,2901.37,43.03
20.24,5,   coast,-9.64,4198.41,2901.63,42.93
20.25,5,   coast,-9.64,4198.41,2901.63,42.84
20.26,5,   coast,-9.64,4198.79,2902.01,42.74
20.27,5,   coast,-9.63,4199.94,2903.15,42.64
20.28,5,   coast,-9.63,4199.56,2902.77,42.55
20.29,5,   coast,-9.63,4200.7,2903.92,42.45
20.3,5,   coast,-9.62,4200.32,2903.54,42.36
20.31,5,   coast,-9.62,4201.21,2904.43,42.26
20.32,5,   coast,-9.62,4201.59,2904.81,42.16
20.33,5,   coast,-9.62,4201.72,2904.93,42.07
20.34,5,   coast,-9.61,4202.1,2905.32,41.97
20.35,5,   coast,-9.61,4202.35,2905.57,41.87
20.36,5,   coast,-9.61,4202.35,2905.57,41.78
20.37,5,   coast,-9.6,4203.75,2906.97,41.68
20.38,5,   coast,-9.6,4203.88,2907.1,41.59
20.39,5,   coast,-9.6,4205.02,2908.24,41.49
20.4,5,   coast,-9.6,4204.77,2907.99,41.4
20.41,5,   coast,-9.59,4204.64,2907.86,41.3
20.42,5,   coast,-9.59,4205.79,2909.01,41.21
20.43,5,   coast,-9.59,4205.53,2908.75,41.11
20.44,5,   coast,-9.59,4206.55,2909.77,41.01
20.45,5,   coast,-9.58,4207.19,2910.4,40.92
20.46,5,   coast,-9.58,4206.55,2909.77,40.82
20.47,5,   coast,-9.58,4206.55,2909.77,40.73
20.48,5,   coast,-9.58,4207.06,2910.28,40.63
20.49,5,   coast,-9.57,4207.82,2911.04,40.54
20.5,5,   coast,-9.57,4208.46,2911.68,40.44
20.51,5,   coast,-9.57,4209.35,2912.57,40.34
20.52,5,   coast,-9.57,4209.35,2912.57,40.25
20.53,5,   coast,-9.56,4209.86,2913.08,40.15
20.54,5,   coast,-9.56,4209.86,2913.08,40.06
20.55,5,   coast,-9.56,4209.61,2912.82,39.96
20.56,5,   coast,-9.56,4211.01,2914.22,39.86
20.57,5,   coast,-9.55,4211.13,2914.35,39.77
20.58,5,   coast,-9.55,4211.13,2914.35,39.67
20.59,5,   coast,-9.55,4211.39,2914.6,39.58
20.6,5,   coast,-9.54,4212.15,2915.37,39.48
20.61,5,   coast,-9.54,4212.66,2915.88,39.38
20.62,5,   coast,-9.54,4212.79,2916.01,39.29
20.63,5,   coast,-9.53,4213.17,2916.39,39.19
20.64,5,   coast,-9.53,4212.92,2916.13,39.1
20.65,5,   coast,-9.53,4214.06,2917.28,39
20.66,5,   coast,-9.52,4214.7,2917.92,38.91
20.67,5,   coast,-9.52,4214.95,2918.17,38.81
20.68,5,   coast,-9.52,4215.59,2918.81,38.72
20.69,5,   coast,-9.51,4215.59,2918.81,38.62
20.7,5,   coast,-9.51,4216.61,2919.83,38.53
20.71,5,   coast,-9.51,4216.86,2920.08,38.43
20.72,5,   coast,-9.5,4217.5,2920.72,38.33
20.73,5,   coast,-9.5,4217.12,2920.34,38.24
20.74,5,   coast,-9.49,4216.74,2919.95,38.14
20.75,5,   coast,-9.49,4218.65,2921.86,38.05
20.76,5,   coast,-9.49,4218.77,2921.99,37.95
20.77,5,   coast,-9.48,4219.16,2922.37,37.86
20.78,5,   coast,-9.48,4219.67,2922.88,37.76
20.79,5,   coast,-9.48,4219.54,2922.76,37.67
20.8,5,   coast,-9.47,4219.54,2922.76,37.58
20.81,5,   coast,-9.47,4220.18,2923.39,37.48
20.82,5,   coast,-9.46,4220.69,2923.9,37.39
20.83,5,   coast,-9.46,4221.32,2924.54,37.29
20.84,5,   coast,-9.46,4221.96,2925.18,37.2
20.85,5,   coast,-9.45,4222.47,2925.69,37.1
20.86,5,   coast,-9.45,4222.47,2925.69,37.01
20.87,5,   coast,-9.44,4222.72,2925.94,36.91
20.88,5,   coast,-9.44,4223.11,2926.32,36.82
20.89,5,   coast,-9.44,4222.85,2926.07,36.72
20.9,5,   coast,-9.43,4223.62,2926.83,36.63
20.91,5,   coast,-9.43,4223.62,2926.83,36.54
20.92,5,   coast,-9.42,4224,2927.22,36.44
20.93,5,   coast,-9.42,4224.64,2927.85,36.35
20.94,5,   coast,-9.42,4224.89,2928.11,36.25
20.95,5,   coast,-9.41,4225.15,2928.36,36.16
20.96,5,   coast,-9.41,4226.68,2929.89,36.07
20.97,5,   coast,-9.41,4227.19,2930.4,35.97
20.98,5,   coast,-9.4,4226.8,2930.02,35.88
20.99,5,   coast,-9.4,4227.7,2930.91,35.78
21,5,   coast,-9.39,4227.82,2931.04,35.69
21.01,5,   coast,-9.39,4228.59,2931.81,35.6
21.02,5,   coast,-9.39,4228.59,2931.81,35.5
21.03,5,   coast,-9.38,4228.46,2931.68,35.41
21.04,5,   coast,-9.38,4228.84,2932.06,35.32
21.05,5,   coast,-9.38,4229.48,2932.7,35.22
21.06,5,   coast,-9.38,4228.84,2932.06,35.13
21.07,5,   coast,-9.37,4230.25,2933.46,35.04
21.08,5,   coast,-9.37,4230.12,2933.34,34.94
21.09,5,   coast,-9.37,4230.89,2934.1,34.85
21.1,5,   coast,-9.36,4230.63,2933.85,34.75
21.11,5,   coast,-9.36,4231.4,2934.61,34.66
21.12,5,   coast,-9.36,4231.91,2935.12,34.57
21.13,5,   coast,-9.36,4231.91,2935.12,34.47
21.14,5,   coast,-9.35,4232.03,2935.25,34.38
21.15,5,   coast,-9.35,4231.78,2935,34.29
21.16,5,   coast,-9.35,4232.8,2936.02,34.19
21.17,5,   coast,-9.35,4233.44,2936.65,34.1
21.18,5,   coast,-9.35,4233.82,2937.04,34.01
21.19,5,   coast,-9.34,4234.2,2937.42,33.91
21.2,5,   coast,-9.34,4233.95,2937.16,33.82
21.21,5,   coast,-9.34,4234.59,2937.8,33.73
21.22,5,   coast,-9.34,4234.46,2937.68,33.63
21.23,5,   coast,-9.34,4235.1,2938.31,33.54
21.24,5,   coast,-9.34,4235.1,2938.31,33.45
21.25,5,   coast,-9.34,4235.61,2938.82,33.35
21.26,5,   coast,-9.33,4236.24,2939.46,33.26
21.27,5,   coast,-9.33,4236.63,2939.84,33.17
21.28,5,   coast,-9.33,4237.78,2940.99,33.07
21.29,5,   coast,-9.33,4236.76,2939.97,32.98
21.3,5,   coast,-9.33,4237.01,2940.23,32.89
21.31,5,   coast,-9.33,4238.16,2941.38,32.79
21.32,5,   coast,-9.33,4238.29,2941.5,32.7
21.33,5,   coast,-9.33,4238.03,2941.25,32.61
21.34,5,   coast,-9.33,4238.54,2941.76,32.52
21.35,5,   coast,-9.33,4238.54,2941.76,32.42
21.36,5,   coast,-9.33,4239.69,2942.91,32.33
21.37,5,   coast,-9.33,4239.31,2942.53,32.24
21.38,5,   coast,-9.33,4240.07,2943.29,32.14
21.39,5,   coast,-9.33,4240.46,2943.67,32.05
21.4,5,   coast,-9.33,4240.59,2943.8,31.96
21.41,5,   coast,-9.33,4240.97,2944.19,31.87
21.42,5,   coast,-9.33,4241.22,2944.44,31.77
21.43,5,   coast,-9.33,4242.37,2945.59,31.68
21.44,5,   coast,-9.33,4242.12,2945.34,31.59
21.45,5,   coast,-9.33,4242.63,2945.85,31.49
21.46,5,   coast,-9.33,4242.63,2945.85,31.4
21.47,5,   coast,-9.33,4243.01,2946.23,31.31
21.48,5,   coast,-9.33,4243.52,2946.74,31.21
21.49,5,   coast,-9.34,4243.4,2946.61,31.12
21.5,5,   coast,-9.34,4244.54,2947.76,31.03
21.51,5,   coast,-9.34,4244.67,2947.89,30.93
21.52,5,   coast,-9.34,4244.67,2947.89,30.84
21.53,5,   coast,-9.34,4245.44,2948.66,30.75
21.54,5,   coast,-9.34,4245.82,2949.04,30.65
21.55,5,   coast,-9.34,4245.95,2949.17,30.56
21.56,5,   coast,-9.34,4246.46,2949.68,30.47
21.57,5,   coast,-9.34,4246.46,2949.68,30.37
21.58,5,   coast,-9.34,4246.72,2949.93,30.28
21.59,5,   coast,-9.34,4246.84,2950.06,30.19
21.6,5,   coast,-9.35,4247.74,2950.96,30.09
21.61,5,   coast,-9.35,4247.87,2951.08,30
21.62,5,   coast,-9.35,4248.51,2951.72,29.9
21.63,5,   coast,-9.35,4248.25,2951.47,29.81
21.64,5,   coast,-9.35,4249.4,2952.62,29.72
21.65,5,   coast,-9.35,4249.4,2952.62,29.62
21.66,5,   coast,-9.35,4249.4,2952.62,29.53
21.67,5,   coast,-9.35,4249.66,2952.87,29.44
21.68,5,   coast,-9.35,4249.66,2952.87,29.34
21.69,5,   coast,-9.35,4250.04,2953.26,29.25
21.7,5,   coast,-9.35,4250.42,2953.64,29.15
21.71,5,   coast,-9.35,4250.81,2954.02,29.06
21.72,5,   coast,-9.35,4251.57,2954.79,28.97
21.73,5,   coast,-9.36,4251.83,2955.05,28.87
21.74,5,   coast,-9.36,4251.83,2955.05,28.78
21.75,5,   coast,-9.36,4252.34,2955.56,28.68
21.76,5,   coast,-9.36,4252.6,2955.81,28.59
21.77,5,   coast,-9.36,4252.85,2956.07,28.5
21.78,5,   coast,-9.36,4253.11,2956.33,28.4
21.79,5,   coast,-9.36,4253.11,2956.33,28.31
21.8,5,   coast,-9.36,4253.24,2956.45,28.22
21.81,5,   coast,-9.36,4253.49,2956.71,28.12
21.82,5,   coast,-9.36,4253.49,2956.71,28.03
21.83,5,   coast,-9.36,4254.13,2957.35,27.94
21.84,5,   coast,-9.36,4254.26,2957.48,27.84
21.85,5,   coast,-9.36,4254.64,2957.86,27.75
21.86,5,   coast,-9.36,4254.26,2957.48,27.66
21.87,5,   coast,-9.36,4255.41,2958.63,27.56
21.88,5,   coast,-9.37,4254.9,2958.12,27.47
21.89,5,   coast,-9.37,4255.54,2958.76,27.38
21.9,5,   coast,-9.37,4255.54,2958.76,27.28
21.91,5,   coast,-9.37,4255.79,2959.01,27.19
21.92,5,   coast,-9.37,4256.82,2960.03,27.1
21.93,5,   coast,-9.37,4256.05,2959.27,27
21.94,5,   coast,-9.37,4256.43,2959.65,26.91
21.95,5,   coast,-9.37,4257.07,2960.29,26.81
21.96,5,   coast,-9.37,4257.46,2960.67,26.72
21.97,5,   coast,-9.37,4257.84,2961.06,26.63
21.98,5,   coast,-9.38,4257.71,2960.93,26.53
21.99,5,   coast,-9.38,4258.35,2961.57,26.44
22,5,   coast,-9.38,4257.58,2960.8,26.35
22.01,5,   coast,-9.38,4257.58,2960.8,26.25
22.02,5,   coast,-9.38,4258.74,2961.95,26.16
22.03,5,   coast,-9.38,4258.86,2962.08,26.07
22.04,5,   coast,-9.39,4258.74,2961.95,25.97
22.05,5,   coast,-9.39,4259.25,2962.47,25.88
22.06,5,   coast,-9.39,4258.99,2962.21,25.79
22.07,5,   coast,-9.39,4260.02,2963.23,25.69
22.08,5,   coast,-9.39,4260.14,2963.36,25.6
22.09,5,   coast,-9.4,4260.91,2964.13,25.5
22.1,5,   coast,-9.4,4260.91,2964.13,25.41
22.11,5,   coast,-9.4,4260.4,2963.62,25.32
22.12,5,   coast,-9.4,4260.4,2963.62,25.22
22.13,5,   coast,-9.41,4261.17,2964.38,25.13
22.14,5,   coast,-9.41,4261.81,2965.02,25.03
22.15,5,   coast,-9.41,4262.19,2965.41,24.94
22.16,5,   coast,-9.41,4261.94,2965.15,24.85
22.17,5,   coast,-9.42,4262.19,2965.41,24.75
22.18,5,   coast,-9.42,4263.22,2966.43,24.66
22.19,5,   coast,-9.42,4263.34,2966.56,24.56
22.2,5,   coast,-9.43,4263.47,2966.69,24.47
22.21,5,   coast,-9.43,4262.96,2966.18,24.38
22.22,5,   coast,-9.43,4263.34,2966.56,24.28
22.23,5,   coast,-9.44,4263.34,2966.56,24.19
22.24,5,   coast,-9.44,4264.11,2967.33,24.09
22.25,5,   coast,-9.44,4264.62,2967.84,24
22.26,5,   coast,-9.45,4265.14,2968.35,23.91
22.27,5,   coast,-9.45,4265.65,2968.86,23.81
22.28,5,   coast,-9.45,4265.9,2969.12,23.72
22.29,5,   coast,-9.46,4265.01,2968.22,23.62
22.3,5,   coast,-9.46,4265.65,2968.86,23.53
22.31,5,   coast,-9.46,4266.67,2969.89,23.43
22.32,5,   coast,-9.47,4266.03,2969.25,23.34
22.33,5,   coast,-9.47,4266.16,2969.38,23.24
22.34,5,   coast,-9.47,4266.16,2969.38,23.15
22.35,5,   coast,-9.47,4267.44,2970.66,23.05
22.36,5,   coast,-9.48,4267.7,2970.91,22.96
22.37,5,   coast,-9.48,4267.95,2971.17,22.86
22.38,5,   coast,-9.48,4267.95,2971.17,22.77
22.39,5,   coast,-9.49,4268.34,2971.55,22.68
22.4,5,   coast,-9.49,4268.08,2971.3,22.58
22.41,5,   coast,-9.49,4269.23,2972.45,22.49
22.42,5,   coast,-9.49,4269.36,2972.58,22.39
22.43,5,   coast,-9.5,4269.75,2972.96,22.29
22.44,5,   coast,-9.5,4269.49,2972.71,22.2
22.45,5,   coast,-9.5,4269.49,2972.71,22.1
22.46,5,   coast,-9.5,4269.87,2973.09,22.01
22.47,5,   coast,-9.51,4270.26,2973.48,21.91
22.48,5,   coast,-9.51,4269.49,2972.71,21.82
22.49,5,   coast,-9.51,4271.15,2974.37,21.72
22.5,5,   coast,-9.51,4270.51,2973.73,21.63
22.51,5,   coast,-9.51,4270.39,2973.6,21.53
22.52,5,   coast,-9.52,4270.77,2973.99,21.44
22.53,5,   coast,-9.52,4271.28,2974.5,21.34
22.54,5,   coast,-9.52,4270.9,2974.12,21.25
22.55,5,   coast,-9.52,4271.28,2974.5,21.15
22.56,5,   coast,-9.52,4271.28,2974.5,21.05
22.57,5,   coast,-9.52,4271.92,2975.14,20.96
22.58,5,   coast,-9.52,4272.18,2975.4,20.86
22.59,5,   coast,-9.52,4272.82,2976.04,20.77
22.6,5,   coast,-9.52,4272.18,2975.4,20.67
22.61,5,   coast,-9.52,4273.2,2976.42,20.58
22.62,5,   coast,-9.52,4273.2,2976.42,20.48
22.63,5,   coast,-9.52,4274.1,2977.32,20.39
22.64,5,   coast,-9.52,4273.46,2976.68,20.29
22.65,5,   coast,-9.52,4273.97,2977.19,20.19
22.66,5,   coast,-9.52,4274.61,2977.83,20.1
22.67,5,   coast,-9.52,4274.61,2977.83,20
22.68,5,   coast,-9.52,4274.49,2977.7,19.91
22.69,5,   coast,-9.52,4274.87,2978.09,19.81
22.7,5,   coast,-9.52,4275.9,2979.11,19.72
22.71,5,   coast,-9.52,4274.23,2977.45,19.62
22.72,5,   coast,-9.52,4275,2978.22,19.53
22.73,5,   coast,-9.51,4275.51,2978.73,19.43
22.74,5,   coast,-9.51,4276.02,2979.24,19.33
22.75,5,   coast,-9.51,4275.77,2978.99,19.24
22.76,5,   coast,-9.51,4275.77,2978.99,19.14
22.77,5,   coast,-9.51,4276.92,2980.14,19.05
22.78,5,   coast,-9.51,4276.92,2980.14,18.95
22.79,5,   coast,-9.5,4276.79,2980.01,18.86
22.8,5,   coast,-9.5,4277.69,2980.91,18.76
22.81,5,   coast,-9.5,4277.05,2980.27,18.67
22.82,5,   coast,-9.5,4277.18,2980.4,18.57
22.83,5,   coast,-9.5,4277.43,2980.65,18.48
22.84,5,   coast,-9.49,4277.82,2981.04,18.38
22.85,5,   coast,-9.49,4278.46,2981.68,18.29
22.86,5,   coast,-9.49,4278.46,2981.68,18.19
22.87,5,   coast,-9.49,4279.23,2982.45,18.1
22.88,5,   coast,-9.48,4278.2,2981.42,18
22.89,5,   coast,-9.48,4278.2,2981.42,17.91
22.9,5,   coast,-9.48,4279.49,2982.7,17.81
22.91,5,   coast,-9.48,4278.97,2982.19,17.72
22.92,5,   coast,-9.47,4279.61,2982.83,17.63
22.93,5,   coast,-9.47,4279.23,2982.45,17.53
22.94,5,   coast,-9.47,4278.97,2982.19,17.44
22.95,5,   coast,-9.46,4280.64,2983.86,17.35
22.96,5,   coast,-9.46,4279.61,2982.83,17.24
22.97,5,   coast,-9.46,4280.26,2983.47,17.15
22.98,5,   coast,-9.46,4280,2983.22,17.05
22.99,5,   coast,-9.45,4280.38,2983.6,16.96
23,5,   coast,-9.45,4280.38,2983.6,16.87
23.01,5,   coast,-9.45,4281.02,2984.24,16.78
23.02,5,   coast,-9.44,4280.9,2984.11,16.68
23.03,5,   coast,-9.44,4280.51,2983.73,16.59
23.04,5,   coast,-9.44,4281.67,2984.88,16.5
23.05,5,   coast,-9.43,4281.54,2984.76,16.41
23.06,5,   coast,-9.43,4281.54,2984.76,16.3
23.07,5,   coast,-9.43,4281.15,2984.37,16.2
23.08,5,   coast,-9.42,4281.54,2984.76,16.11
23.09,5,   coast,-9.42,4281.28,2984.5,16.02
23.1,5,   coast,-9.42,4281.54,2984.76,15.92
23.11,5,   coast,-9.41,4281.54,2984.76,15.83
23.12,5,   coast,-9.41,4281.79,2985.01,15.73
23.13,5,   coast,-9.41,4281.92,2985.14,15.64
23.14,5,   coast,-9.4,4282.44,2985.65,15.55
23.15,5,   coast,-9.4,4282.31,2985.52,15.46
23.16,5,   coast,-9.39,4282.31,2985.52,15.35
23.17,5,   coast,-9.39,4282.82,2986.04,15.26
23.18,5,   coast,-9.39,4283.08,2986.29,15.17
23.19,5,   coast,-9.38,4283.59,2986.81,15.07
23.2,5,   coast,-9.38,4283.08,2986.29,14.98
23.21,5,   coast,-9.37,4282.69,2985.91,14.89
23.22,5,   coast,-9.37,4282.69,2985.91,14.8
23.23,5,   coast,-9.37,4283.59,2986.81,14.7
23.24,5,   coast,-9.36,4283.85,2987.06,14.61
23.25,5,   coast,-9.36,4283.98,2987.19,14.52
23.26,5,   coast,-9.35,4284.1,2987.32,14.42
23.27,5,   coast,-9.35,4283.59,2986.81,14.32
23.28,5,   coast,-9.34,4284.23,2987.45,14.23
23.29,5,   coast,-9.34,4284.23,2987.45,14.14
23.3,5,   coast,-9.34,4285,2988.22,14.04
23.31,5,   coast,-9.33,4285.64,2988.86,13.95
23.32,5,   coast,-9.33,4285.77,2988.99,13.86
23.33,5,   coast,-9.32,4285.77,2988.99,13.77
23.34,5,   coast,-9.32,4284.74,2987.96,13.68
23.35,5,   coast,-9.31,4285.51,2988.73,13.58
23.36,5,   coast,-9.31,4285.39,2988.6,13.48
23.37,5,   coast,-9.31,4284.87,2988.09,13.39
23.38,5,   coast,-9.31,4285.64,2988.86,13.3
23.39,5,   coast,-9.31,4285.64,2988.86,13.2
23.4,5,   coast,-9.31,4286.28,2989.5,13.11
23.41,5,   coast,-9.32,4286.28,2989.5,13.02
23.42,5,   coast,-9.33,4286.54,2989.76,12.93
23.43,5,   coast,-9.33,4286.28,2989.5,12.83
23.44,5,   coast,-9.34,4286.28,2989.5,12.74
23.45,5,   coast,-9.36,4285.64,2988.86,12.65
23.46,5,   coast,-9.37,4286.28,2989.5,12.55
23.47,5,   coast,-9.39,4286.93,2990.14,12.46
23.48,5,   coast,-9.4,4287.18,2990.4,12.37
23.49,5,   coast,-9.42,4287.7,2990.91,12.28
23.5,5,   coast,-9.44,4287.05,2990.27,12.19
23.51,5,   coast,-9.46,4287.44,2990.66,12.1
23.52,5,   coast,-9.49,4288.08,2991.3,12
23.53,5,   coast,-9.51,4287.82,2991.04,11.91
23.54,5,   coast,-9.54,4287.82,2991.04,11.82
23.55,5,   coast,-9.57,4287.82,2991.04,11.73
23.56,5,   coast,-9.61,4288.08,2991.3,11.63
23.57,5,   coast,-9.64,4287.82,2991.04,11.54
23.58,5,   coast,-9.68,4288.08,2991.3,11.45
23.59,5,   coast,-9.72,4288.08,2991.3,11.36
23.6,5,   coast,-9.76,4288.47,2991.68,11.27
23.61,5,   coast,-9.8,4288.72,2991.94,11.17
23.62,5,   coast,-9.84,4288.98,2992.2,11.08
23.63,5,   coast,-9.88,4289.11,2992.33,10.99
23.64,5,   coast,-9.93,4289.49,2992.71,10.9
23.65,5,   coast,-9.98,4289.11,2992.33,10.81
23.66,5,   coast,-10.02,4289.11,2992.33,10.71
23.67,5,   coast,-10.07,4288.98,2992.2,10.62
23.68,5,   coast,-10.12,4289.62,2992.84,10.53
23.69,5,   coast,-10.17,4289.75,2992.97,10.44
23.7,5,   coast,-10.22,4290.26,2993.48,10.35
23.71,5,   coast,-10.27,4289.75,2992.97,10.25
23.72,5,   coast,-10.32,4290.01,2993.22,10.16
23.73,5,   coast,-10.37,4290.39,2993.61,10.07
23.74,5,   coast,-10.42,4290.26,2993.48,9.98
23.75,5,   coast,-10.47,4291.03,2994.25,9.89
23.76,5,   coast,-10.52,4290.26,2993.48,9.8
23.77,5,   coast,-10.57,4290.26,2993.48,9.7
23.78,5,   coast,-10.61,4290.91,2994.12,9.61
23.79,5,   coast,-10.66,4290.78,2993.99,9.52
23.8,5,   coast,-10.7,4291.29,2994.51,9.43
23.81,5,   coast,-10.74,4291.03,2994.25,9.34
23.82,5,   coast,-10.78,4290.78,2993.99,9.25
23.83,5,   coast,-10.82,4291.29,2994.51,9.16
23.84,5,   coast,-10.85,4291.29,2994.51,9.06
23.85,5,   coast,-10.89,4290.26,2993.48,8.97
23.86,5,   coast,-10.92,4291.55,2994.76,8.65
23.87,5,   coast,-10.95,4291.42,2994.64,8.51
23.88,5,   coast,-10.97,4291.42,2994.64,8.36
23.89,5,   coast,-10.99,4291.55,2994.76,8.21
23.9,5,   coast,-11.01,4291.16,2994.38,8.06
23.91,5,   coast,-11.03,4291.93,2995.15,7.9
23.92,5,   coast,-11.04,4290.91,2994.12,7.75
23.93,5,   coast,-11.05,4292.19,2995.41,7.58
23.94,5,   coast,-11.05,4292.06,2995.28,7.42
23.95,5,   coast,-11.05,4292.19,2995.41,7.25
23.96,5,   coast,-11.05,4292.19,2995.41,7.37
23.97,5,   coast,-11.05,4292.32,2995.53,7.26
23.98,5,   coast,-11.04,4292.06,2995.28,7.15
23.99,5,   coast,-11.03,4292.06,2995.28,7.04
24,5,   coast,-11.01,4291.29,2994.51,6.93
24.01,5,   coast,-11,4292.06,2995.28,6.82
24.02,5,   coast,-10.97,4292.45,2995.66,6.71
24.03,5,   coast,-10.95,4292.83,2996.05,6.6
24.04,5,   coast,-10.92,4292.32,2995.53,6.49
24.05,5,   coast,-10.89,4292.45,2995.66,6.38
24.06,5,   coast,-10.86,4292.96,2996.18,6.27
24.07,5,   coast,-10.82,4293.22,2996.43,6.17
24.08,5,   coast,-10.78,4292.83,2996.05,6.06
24.09,5,   coast,-10.74,4292.7,2995.92,5.95
24.1,5,   coast,-10.69,4292.7,2995.92,5.84
24.11,5,   coast,-10.65,4293.47,2996.69,5.74
24.12,5,   coast,-10.6,4292.83,2996.05,5.63
24.13,5,   coast,-10.55,4292.83,2996.05,5.52
24.14,5,   coast,-10.5,4293.09,2996.31,5.42
24.15,5,   coast,-10.45,4292.83,2996.05,5.31
24.16,5,   coast,-10.39,4293.34,2996.56,5.2
24.17,5,   coast,-10.33,4292.32,2995.53,5.1
24.18,5,   coast,-10.27,4293.09,2996.31,4.99
24.19,5,   coast,-10.21,4293.34,2996.56,4.88
24.2,5,   coast,-10.15,4294.12,2997.33,4.78
24.21,5,   coast,-10.09,4294.12,2997.33,4.68
24.22,5,   coast,-10.02,4293.47,2996.69,4.57
24.23,5,   coast,-9.95,4293.47,2996.69,4.47
